TreeDepth,PID,Process,Offset,HandleValue,Type,GrantedAccess,Name
0,4,System,0x8c88b2b47080,0x3b0,Process,0x102a,wininit.exe Pid 632
0,4,System,0xd086aac25e70,0x3b8,Key,0x9,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS"
0,4,System,0x8c88b15f28e0,0x3bc,File,0x12019f,"\Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000002"
0,4,System,0x8c88b1608ba0,0x3c8,File,0x1,"\Device\HarddiskVolume1\$Extend\$RmMetadata\$Txf:$I30:$INDEX_ALLOCATION"
0,4,System,0x8c88b1603454,0x3d0,DmaAdapter,0x13019f,
0,4,System,0x8c88b1606ef4,0x3d4,Directory,0x12019f,
0,4,System,0x8c88b1605910,0x3d8,TmRm,0x12007f,
0,4,System,0x8c88b16062b0,0x3dc,TmRm,0x1f007f,
0,4,System,0x8c88b16036e0,0x3e0,TmTm,0xf003f,
0,4,System,0x8c88b078b700,0x3e4,Thread,0x1fffff,Tid 584 Pid 4
0,4,System,0xd086a4910d40,0x3e8,SymbolicLink,0xf0001,PCI#VEN_15AD&DEV_0405&SUBSYS_040515AD&REV_00#3&18d45aa6&0&78#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}
0,4,System,0xd086a4e086d0,0x3f0,SymbolicLink,0xf0001,PCI#VEN_15AD&DEV_0405&SUBSYS_040515AD&REV_00#3&18d45aa6&0&78#{5b45201d-f2f2-4f3b-85bb-30ff1f953599}
0,4,System,0x8c88b2b42080,0x3fc,Process,0x102a,csrss.exe Pid 648
0,4,System,0x8c88b178d7d0,0x404,Session,0x1,Session0
0,4,System,0x8c88b1607650,0x408,File,0x13008b,"\Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\RtBackup\EtwRTUBPM.etl"
0,4,System,0x8c88b1625230,0x414,File,0x13008b,"\Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventlog-Security.etl"
0,4,System,0x8c88b162f740,0x418,File,0x3,"\Device\HarddiskVolume2\Windows\System32\config\SYSTEM.LOG2"
0,4,System,0x8c88b14409d0,0x41c,File,0x3,"\Device\HarddiskVolume2\Windows\System32\config\SYSTEM.LOG1"
0,4,System,0x8c88b1626c80,0x420,File,0x10003,"\Device\HarddiskVolume2\Windows\System32\config\RegBack\SYSTEM"
0,4,System,0x8c88b1624060,0x424,File,0x12019f,"\Device\HarddiskVolume2\Windows\System32\config\TxR\{47a6a0d1-a514-11e7-a94e-ec0d9a05c860}.TMContainer00000000000000000002.regtrans-ms"
0,4,System,0x8c88af173b00,0x428,IoCompletion,0x1f0003,
0,4,System,0x8c88b162eef0,0x42c,File,0x12019f,"\Device\HarddiskVolume2\Windows\System32\config\TxR\{47a6a0d1-a514-11e7-a94e-ec0d9a05c860}.TMContainer00000000000000000001.regtrans-ms"
0,4,System,0x8c88b164ddb0,0x430,TmRm,0x1f007f,
0,4,System,0x8c88b054c600,0x43c,File,0x13008b,"\Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDiagLog.etl"
0,4,System,0x8c88b163c410,0x440,TmRm,0x1f007f,
0,4,System,0x8c88b162a9f0,0x444,TmTm,0xf003f,
0,4,System,0xd086aadb1d80,0x448,Key,0x10,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\APPMODELUNLOCK"
0,4,System,0x8c88b076d460,0x44c,File,0x10003,"\Device\HarddiskVolume2\Windows\System32\config\RegBack\SOFTWARE"
0,4,System,0xd086aadc1340,0x450,Key,0x10,"MACHINE\SOFTWARE\POLICIES\MICROSOFT\WINDOWS"
0,4,System,0xd086a5162590,0x454,Key,0xf003f,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\VOLATILENOTIFICATIONS"
0,4,System,0xd086a497ae00,0x458,Key,0xf003f,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\NOTIFICATIONS\DATA"
0,4,System,0x8c88b076d5f0,0x45c,File,0x140003,"\Device\HarddiskVolume2\pagefile.sys"
0,4,System,0x8c88b1646700,0x460,Thread,0x1fffff,Tid 548 Pid 4
0,4,System,0xd086a49f34a0,0x464,Section,0xf001f,Win32kCrossSessionGlobals
0,4,System,0x8c88b111b5c0,0x468,File,0x140003,"\Device\HarddiskVolume2\swapfile.sys"
0,4,System,0x8c88b0bf59d0,0x46c,File,0x120089,"\Device\HarddiskVolume2\Windows\System32\en-US\win32kbase.sys.mui"
0,4,System,0x8c88b077ce50,0x470,Event,0x1f0003,
0,4,System,0x8c88b16268e0,0x474,Event,0x1f0003,
0,4,System,0x8c88b162a2e0,0x478,Event,0x1f0003,
0,4,System,0x8c88b1639e10,0x47c,Event,0x1f0003,
0,4,System,0x8c88b059cfe0,0x480,Event,0x1f0003,
0,4,System,0x8c88b059cf60,0x484,Event,0x1f0003,
0,4,System,0x8c88b0794580,0x488,Process,0x102a,csrss.exe Pid 552
0,4,System,0x8c88b0794580,0x48c,Process,0x102a,csrss.exe Pid 552
0,4,System,0x8c88b0794580,0x490,Process,0x1fffff,csrss.exe Pid 552
0,4,System,0x8c88b16381a0,0x498,File,0x10003,"\Device\HarddiskVolume2\Windows\System32\config\RegBack\DEFAULT"
0,4,System,0xd086b2e3ee90,0x4a0,SymbolicLink,0xf0001,Global
0,4,System,0xd086a45ccfd0,0x4a4,SymbolicLink,0xf0001,ROOT#BasicDisplay#0000#{5b45201d-f2f2-4f3b-85bb-30ff1f953599}
0,4,System,0xd086ac322070,0x4a8,Key,0x2,"MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E97D-E325-11CE-BFC1-08002BE10318}\0128"
0,4,System,0x8c88b23c1080,0x4ac,Thread,0x1fffff,Tid 592 Pid 4
0,4,System,0x8c88b1388080,0x4b0,Thread,0x1fffff,Tid 588 Pid 4
0,4,System,0xd086abb062f0,0x4b4,Key,0x20019,"MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96E-E325-11CE-BFC1-08002BE10318}\0001"
0,4,System,0x8c88b1616770,0x4b8,Event,0x1f0003,
0,4,System,0xd086a473cd70,0x4bc,SymbolicLink,0xf0001,ROOT#BasicRender#0000#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}
0,4,System,0xd086a2c26060,0x4c0,Section,0xf001f,PhysicalMemory
0,4,System,0x8c88b0794584,0x4c4,TmTm,0x40,
0,4,System,0x8c88b0794584,0x4c8,TmTm,0x40,
0,4,System,0x8c88b2b91480,0x4cc,Process,0x102a,winlogon.exe Pid 724
0,4,System,0x8c88b183bb40,0x4d0,WaitCompletionPacket,0x1,
0,4,System,0xd086b0445ea0,0x4d4,Directory,0x4,WindowStations
0,4,System,0x8c88b15ec4f0,0x4d8,Event,0x1f0003,
0,4,System,0x8c88b2b47080,0x4dc,Process,0x102a,wininit.exe Pid 632
0,4,System,0x8c88b079b840,0x4e0,Event,0x1f0003,
0,4,System,0xd086a50a0060,0x4e4,Token,0xf01ff,
0,4,System,0xd086a4e03ac0,0x4e8,Token,0xf01ff,
0,4,System,0x8c88b2b47080,0x4ec,Process,0x0,wininit.exe Pid 632
0,4,System,0x8c88b0768080,0x4f0,IoCompletion,0x1f0003,
0,4,System,0x8c88b178d200,0x4f4,WaitCompletionPacket,0x1,
0,4,System,0x8c88b1a3d4a0,0x4f8,Event,0x1f0003,UniqueInteractiveSessionIdEvent
0,4,System,0x8c88b01b0060,0x4fc,Event,0x1f0003,
0,4,System,0x8c88b2b47080,0x500,Process,0x1fffff,wininit.exe Pid 632
0,4,System,0x8c88b1785080,0x504,Session,0x1,Session1
0,4,System,0x8c88b2b91480,0x508,Process,0x102a,winlogon.exe Pid 724
0,4,System,0x8c88b179f3d0,0x50c,Event,0x1f0003,
0,4,System,0x8c88b2ba7230,0x510,Event,0x1f0003,
0,4,System,0x8c88b2b91480,0x514,Process,0x102a,winlogon.exe Pid 724
0,4,System,0x8c88b1a56e40,0x518,Event,0x1f0003,
0,4,System,0x8c88b1a56dc0,0x51c,Event,0x1f0003,
0,4,System,0x8c88b2ba7130,0x520,Event,0x1f0003,EventShutDownCSRSS
0,4,System,0xd086a5044080,0x524,Directory,0x4,WindowStations
0,4,System,0x8c88b2f5a580,0x528,Process,0x102a,svchost.exe Pid 868
0,4,System,0x8c88b2b42080,0x52c,Process,0x1fffff,csrss.exe Pid 648
0,4,System,0x8c88b2308a30,0x530,Event,0x1f0003,
0,4,System,0x8c88b2b42080,0x534,Process,0x102a,csrss.exe Pid 648
0,4,System,0x8c88b2b585d0,0x538,Event,0x1f0003,
0,4,System,0x8c88b2b58500,0x53c,IoCompletion,0x1f0003,
0,4,System,0x8c88b2b56bf0,0x540,WaitCompletionPacket,0x1,
0,4,System,0x8c88b2b5fca0,0x544,ALPC Port,0x1f0001,
0,4,System,0xd086a4eadac0,0x548,Token,0xe,
0,4,System,0x8c88b2b62c40,0x54c,IoCompletion,0x1f0003,
0,4,System,0x8c88b2b68080,0x550,Thread,0x1fffff,Tid 676 Pid 4
0,4,System,0x8c88b2b39690,0x554,Event,0x1f0003,
0,4,System,0x8c88b2b395c0,0x558,IoCompletion,0x1f0003,
0,4,System,0x8c88b2b6be90,0x55c,WaitCompletionPacket,0x1,
0,4,System,0x8c88b2b394b0,0x560,Event,0x1f0003,
0,4,System,0x8c88b2b57bc0,0x564,IoCompletion,0x1f0003,
0,4,System,0x8c88b2b4edd0,0x568,WaitCompletionPacket,0x1,
0,4,System,0x8c88b2b57b30,0x56c,Event,0x1f0003,
0,4,System,0x8c88b2b4ed50,0x570,Event,0x1f0003,
0,4,System,0x8c88b2b4eba0,0x574,Timer,0x1f0003,
0,4,System,0x8c88b2b56fe0,0x578,Event,0x1f0003,
0,4,System,0x8c88b2b56ee0,0x57c,Event,0x1f0003,
0,4,System,0x8c88b2b56de0,0x580,Event,0x1f0003,
0,4,System,0x8c88b2b4bfe0,0x584,Event,0x1f0003,
0,4,System,0x8c88b2b57b30,0x588,Event,0x1f0003,
0,4,System,0x8c88b2b4eba0,0x58c,Timer,0x2,
0,4,System,0x8c88b08a3d00,0x590,IoCompletion,0x1f0003,
0,4,System,0x8c88b2b68a00,0x594,Event,0x1f0003,
0,4,System,0x8c88b2b5a290,0x59c,Desktop,0xf0003,Disconnect
0,4,System,0x8c88b2b5ddb0,0x5a0,Event,0x1f0003,
0,4,System,0x8c88b2b71d80,0x5a4,Timer,0x1f0003,
0,4,System,0x8c88b2b71bd0,0x5a8,Timer,0x1f0003,
0,4,System,0x8c88b2b71a20,0x5ac,Timer,0x1f0003,
0,4,System,0x8c88b2b62460,0x5b0,Event,0x1f0003,
0,4,System,0x8c88b06c4110,0x5b4,Event,0x1f0003,
0,4,System,0x8c88b2b6bb10,0x5b8,Event,0x1f0003,
0,4,System,0x8c88b2b6ba10,0x5bc,Event,0x1f0003,
0,4,System,0x8c88b2b6b990,0x5c0,Event,0x1f0003,
0,4,System,0x8c88b2b68a00,0x5c4,Event,0x1f0003,
0,4,System,0x8c88b2b71d80,0x5c8,Timer,0x2,
0,4,System,0x8c88b2b6b710,0x5cc,Event,0x1f0003,
0,4,System,0x8c88b2b6b690,0x5d0,Event,0x1f0003,
0,4,System,0x8c88b2b6b4e0,0x5d4,Timer,0x1f0003,
0,4,System,0x8c88b2b62730,0x5d8,Event,0x1f0003,
0,4,System,0x8c88b2b62630,0x5dc,Event,0x1f0003,
0,4,System,0x8c88b2b62530,0x5e0,Event,0x1f0003,
0,4,System,0x8c88b2b6b710,0x5e4,Event,0x1f0003,
0,4,System,0x8c88b2b6b4e0,0x5e8,Timer,0x2,
0,4,System,0x8c88b2b9a580,0x5ec,Process,0x1fffff,services.exe Pid 740
0,4,System,0x8c88b2fdb580,0x5f0,Process,0x102a,svchost.exe Pid 988
0,4,System,0x8c88b2b91480,0x5f4,Process,0x1fffff,winlogon.exe Pid 724
0,4,System,0x8c88b182d170,0x5f8,ALPC Port,0x1f0001,
0,4,System,0x8c88b2f5a580,0x5fc,Process,0x102a,svchost.exe Pid 868
0,4,System,0x8c88b088e6c0,0x600,IoCompletion,0x1f0003,
0,4,System,0x8c88b1780f90,0x604,WaitCompletionPacket,0x1,
0,4,System,0x8c88b2b49850,0x608,WaitCompletionPacket,0x1,
0,4,System,0x8c88b2ba1c00,0x60c,Event,0x1f0003,
0,4,System,0x8c88b2ba1b40,0x610,IoCompletion,0x1f0003,
0,4,System,0x8c88b2ba1a50,0x614,WaitCompletionPacket,0x1,
0,4,System,0x8c88b2ba44b0,0x618,ALPC Port,0x1f0001,
0,4,System,0xd086aadc34d0,0x61c,Token,0xe,
0,4,System,0x8c88b2ba8ea0,0x620,Event,0x1f0003,
0,4,System,0x8c88b112f9c0,0x624,IoCompletion,0x1f0003,
0,4,System,0x8c88b2b4d870,0x628,WaitCompletionPacket,0x1,
0,4,System,0x8c88b2ba8e20,0x62c,Event,0x1f0003,
0,4,System,0x8c88b2ba8da0,0x630,Event,0x1f0003,
0,4,System,0x8c88b2ba8bf0,0x634,Timer,0x1f0003,
0,4,System,0x8c88b2ba8b70,0x638,Event,0x1f0003,
0,4,System,0x8c88b2ba8a70,0x63c,Event,0x1f0003,
0,4,System,0x8c88b2ba9fe0,0x640,Event,0x1f0003,
0,4,System,0x8c88b2ba9ee0,0x644,Event,0x1f0003,
0,4,System,0x8c88b2ba8e20,0x648,Event,0x1f0003,
0,4,System,0x8c88b2ba8bf0,0x64c,Timer,0x2,
0,4,System,0x8c88b2baa9b0,0x654,RawInputManager,0x3,
0,4,System,0x8c88af2407c0,0x660,IoCompletion,0x1f0003,
0,4,System,0x8c88b2bab4a0,0x664,Timer,0x1f0003,
0,4,System,0x8c88b2ba7060,0x668,Event,0x1f0003,
0,4,System,0x8c88b2ba6a10,0x66c,Event,0x1f0003,
0,4,System,0x8c88b2b93590,0x670,Event,0x1f0003,
0,4,System,0x8c88b2ba42a0,0x674,Event,0x1f0003,
0,4,System,0x8c88b2302590,0x678,Event,0x1f0003,
0,4,System,0x8c88b2ba6a10,0x67c,Event,0x1f0003,
0,4,System,0x8c88b2bab4a0,0x680,Timer,0x2,
0,4,System,0x8c88b1143db0,0x688,TmRm,0x1f007f,
0,4,System,0x8c88b2b74ae0,0x68c,Desktop,0xf0003,Disconnect
0,4,System,0x8c88b0235070,0x690,RawInputManager,0x3,
0,4,System,0xd086a8f4dea0,0x698,Directory,0xf,RPC Control
0,4,System,0x8c88b3102060,0x69c,WaitCompletionPacket,0x1,
0,4,System,0x8c88b31004f0,0x6a4,Timer,0x2,
0,4,System,0x8c88b3100720,0x6a8,Event,0x1f0003,
0,4,System,0x8c88b3101b30,0x6ac,Event,0x1f0003,
0,4,System,0x8c88b3101bb0,0x6b0,Event,0x1f0003,
0,4,System,0x8c88b3101cb0,0x6b4,Event,0x1f0003,
0,4,System,0x8c88b3101d30,0x6b8,Event,0x1f0003,
0,4,System,0x8c88b3101e30,0x6bc,Event,0x1f0003,
0,4,System,0x8c88b3101eb0,0x6c0,Timer,0x1f0003,
0,4,System,0x8c88b31006a0,0x6c4,Event,0x1f0003,
0,4,System,0x8c88b31004f0,0x6c8,Timer,0x1f0003,
0,4,System,0x8c88b3100720,0x6cc,Event,0x1f0003,
0,4,System,0x8c88b3101060,0x6d0,Timer,0x1f0003,
0,4,System,0x8c88b2303ac0,0x6dc,Event,0x1f0003,
0,4,System,0x8c88b177c9d0,0x6e0,WaitCompletionPacket,0x1,
0,4,System,0x8c88b15eeb00,0x6e4,IoCompletion,0x1f0003,
0,4,System,0x8c88b2b9a580,0x6e8,Process,0x102a,services.exe Pid 740
0,4,System,0x8c88b2b9a580,0x6ec,Process,0x102a,services.exe Pid 740
0,4,System,0x8c88b2bb5580,0x6f8,Process,0x1fffff,lsass.exe Pid 772
0,4,System,0x8c88b12e2080,0x6fc,Process,0x102a,conhost.exe Pid 1740
0,4,System,0x8c88b2bb5580,0x700,Process,0x102a,lsass.exe Pid 772
0,4,System,0x8c88b2bb5580,0x704,Process,0x102a,lsass.exe Pid 772
0,4,System,0x8c88b2bb5580,0x708,Process,0x1028,lsass.exe Pid 772
0,4,System,0x8c88b2bc8960,0x70c,ALPC Port,0x1f0001,
0,4,System,0x8c88b2b9a580,0x710,Process,0x102a,services.exe Pid 740
0,4,System,0x8c88b2bc8730,0x714,ALPC Port,0x1f0001,
0,4,System,0x8c88b2bdd700,0x718,File,0x10003,"\Device\HarddiskVolume2\Windows\System32\config\RegBack\SECURITY"
0,4,System,0x8c88b2bb5580,0x720,Process,0x102a,lsass.exe Pid 772
0,4,System,0x8c88b2bb5580,0x72c,Process,0x1478,lsass.exe Pid 772
0,4,System,0x8c88b2ed3da0,0x730,ALPC Port,0x1f0001,
0,4,System,0x8c88b2bb5580,0x734,Process,0x102a,lsass.exe Pid 772
0,4,System,0x8c88b2ee67a2,0x73c,Type,0x20003,
0,4,System,0x8c88b2ed62a2,0x744,Process,0x3, Pid 281473039512301
0,4,System,0xd086a4ac36a0,0x748,SymbolicLink,0xf0001,Local
0,4,System,0x8c88b2b9a580,0x74c,Process,0x102a,services.exe Pid 740
0,4,System,0xd086a4ecd700,0x750,Directory,0xf,RPC Control
0,4,System,0xd086a4f2fe60,0x754,Directory,0xf,S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
0,4,System,0xd086a50b0290,0x758,SymbolicLink,0xf0001,Global
0,4,System,0xd086a4e8c080,0x75c,SymbolicLink,0xf0001,Session
0,4,System,0x8c88b2f5a580,0x760,Process,0x1fffff,svchost.exe Pid 868
0,4,System,0x8c88b2f5a580,0x764,Process,0x102a,svchost.exe Pid 868
0,4,System,0xd086a4ec9ea0,0x768,Directory,0xf,S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
0,4,System,0xd086a4ea66b0,0x76c,Directory,0xf,RPC Control
0,4,System,0xd086aac33870,0x770,SymbolicLink,0xf0001,Local
0,4,System,0xd086a4e35300,0x774,SymbolicLink,0xf0001,Global
0,4,System,0xd086a4ea41f0,0x778,SymbolicLink,0xf0001,Session
0,4,System,0x8c88b2f04ef0,0x77c,File,0x1f0006,"\Device\NamedPipe\Sessions\0\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523"
0,4,System,0x8c88b2efcd60,0x780,File,0x1f0006,"\Device\NamedPipe\Sessions\1\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523"
0,4,System,0x8c88b2f5a580,0x784,Process,0x102a,svchost.exe Pid 868
0,4,System,0x8c88b2bc5580,0x788,Process,0x102a,fontdrvhost.ex Pid 900
0,4,System,0x8c88b2f1d1c0,0x78c,IoCompletion,0x1f0003,
0,4,System,0x8c88b2bc5580,0x790,Process,0x102a,fontdrvhost.ex Pid 900
0,4,System,0xd086a4ec9b40,0x794,Directory,0xf000f,00000000-0000925f
0,4,System,0x8c88b2f17880,0x798,Event,0x1f0003,
0,4,System,0x8c88b2bc5580,0x79c,Process,0x1fffff,fontdrvhost.ex Pid 900
0,4,System,0xd086a4f24820,0x7a0,Key,0x9,"MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER\QUOTA SYSTEM"
0,4,System,0x8c88b2f20220,0x7a4,Event,0x1f0003,
0,4,System,0xd086a4ec8850,0x7a8,Directory,0xf000f,00000000-000092b4
0,4,System,0x8c88b2f3a580,0x7ac,Process,0x1fffff,fontdrvhost.ex Pid 892
0,4,System,0x8c88b2f0f450,0x7b0,WaitCompletionPacket,0x1,
0,4,System,0x8c88b2f05bc0,0x7b4,File,0x12008b,"\Device\HarddiskVolume2\Windows\System32\WDI\LogFiles\WdiContextLog.etl.001"
0,4,System,0x8c88b2f3a580,0x7b8,Process,0x102a,fontdrvhost.ex Pid 892
0,4,System,0x8c88b2f20140,0x7bc,IoCompletion,0x1f0003,
0,4,System,0x8c88b163ef90,0x7c0,WaitCompletionPacket,0x1,
0,4,System,0x8c88b2f5a580,0x7c4,Process,0x102a,svchost.exe Pid 868
0,4,System,0x8c88b2f3a580,0x7c8,Process,0x102a,fontdrvhost.ex Pid 892
0,4,System,0x8c88b2f40bc0,0x7cc,Event,0x1f0003,
0,4,System,0x8c88b2f30210,0x7d0,Event,0x1f0003,
0,4,System,0x8c88b2f31f80,0x7d4,IoCompletion,0x1f0003,
0,4,System,0x8c88b2f31eb0,0x7d8,WaitCompletionPacket,0x1,
0,4,System,0x8c88b2f31d40,0x7dc,Event,0x1f0003,
0,4,System,0x8c88b2f31c80,0x7e0,IoCompletion,0x1f0003,
0,4,System,0x8c88b2f31b90,0x7e4,WaitCompletionPacket,0x1,
0,4,System,0x8c88b2f31ac0,0x7e8,Event,0x1f0003,
0,4,System,0x8c88b2f31a00,0x7ec,IoCompletion,0x1f0003,
0,4,System,0x8c88b2f32060,0x7f0,WaitCompletionPacket,0x1,
0,4,System,0x8c88b2f1d9c0,0x7f4,IoCompletion,0x1f0003,
0,4,System,0x8c88b233e7f0,0x7f8,WaitCompletionPacket,0x1,
0,4,System,0x8c88b2f2cc40,0x804,Event,0x1f0003,
0,4,System,0x8c88b2f38580,0x808,IoCompletion,0x1f0003,
0,4,System,0x8c88b13cb2f0,0x80c,WaitCompletionPacket,0x1,
0,4,System,0x8c88b2f32760,0x810,Event,0x1f0003,
0,4,System,0x8c88b2f1dc80,0x814,IoCompletion,0x1f0003,
0,4,System,0x8c88b13c8a90,0x818,WaitCompletionPacket,0x1,
0,4,System,0x8c88b2f36c40,0x81c,Event,0x1f0003,
0,4,System,0x8c88b2f43440,0x820,IoCompletion,0x1f0003,
0,4,System,0x8c88b13b51d0,0x824,WaitCompletionPacket,0x1,
0,4,System,0x8c88b2f429d0,0x828,Event,0x1f0003,
0,4,System,0x8c88b2f1b480,0x82c,IoCompletion,0x1f0003,
0,4,System,0x8c88b13cb5e0,0x830,WaitCompletionPacket,0x1,
0,4,System,0x8c88b2f35f60,0x834,Event,0x1f0003,
0,4,System,0x8c88b2f1b340,0x838,IoCompletion,0x1f0003,
0,4,System,0x8c88b13ca320,0x83c,WaitCompletionPacket,0x1,
0,4,System,0x8c88b2fdb580,0x844,Process,0x102a,svchost.exe Pid 988
0,4,System,0x8c88b2fd53b0,0x848,File,0x12019f,"\Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{47a6a17a-a514-11e7-a94e-ec0d9a05c860}.TM.blf"
0,4,System,0x8c88b2f725e0,0x84c,File,0x12008b,"\Device\HarddiskVolume2\Windows\System32\SleepStudy\UserNotPresentSession.etl"
0,4,System,0x8c88b2f42e60,0x850,Event,0x1f0003,
0,4,System,0x8c88b2f4fa40,0x854,IoCompletion,0x1f0003,
0,4,System,0x8c88b2f41ca0,0x858,WaitCompletionPacket,0x1,
0,4,System,0x8c88b2b9a580,0x85c,Process,0x102a,services.exe Pid 740
0,4,System,0x8c88b2f4f2e0,0x860,ALPC Port,0x1f0001,
0,4,System,0x8c88aeb47cc0,0x86c,WaitCompletionPacket,0x1,
0,4,System,0x8c88b2f26860,0x870,TmRm,0x1f007f,
0,4,System,0x8c88b2fd1ac0,0x874,File,0x12019f,"\Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{47a6a17a-a514-11e7-a94e-ec0d9a05c860}.TMContainer00000000000000000001.regtrans-ms"
0,4,System,0x8c88b2f26b30,0x878,File,0x12019f,"\Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{47a6a17a-a514-11e7-a94e-ec0d9a05c860}.TMContainer00000000000000000002.regtrans-ms"
0,4,System,0x8c88b2fd9b40,0x884,TmRm,0x1f007f,
0,4,System,0x8c88b2fc96b0,0x888,TmTm,0xf003f,
0,4,System,0xd086a5094ea0,0x88c,Directory,0xf000f,00000000-000003e4
0,4,System,0x8c88b2fdb580,0x890,Process,0x102a,svchost.exe Pid 988
0,4,System,0x8c88b2f5a580,0x894,Process,0x102a,svchost.exe Pid 868
0,4,System,0x8c88b18322f0,0x898,Event,0x1f0003,
0,4,System,0x8c88b183bc40,0x89c,IoCompletion,0x1f0003,
0,4,System,0x8c88b2fdb580,0x8a0,Process,0x1fffff,svchost.exe Pid 988
0,4,System,0x8c88b18429c0,0x8a4,ALPC Port,0x1f0001,
0,4,System,0x8c88b2f5a580,0x8a8,Process,0x102a,svchost.exe Pid 868
0,4,System,0x8c88b1aeafb0,0x8b0,FilterConnectionPort,0x1f0001,WcifsPort
0,4,System,0x8c88b5af46c0,0x8b4,IoCompletion,0x1f0003,
0,4,System,0xd086a4f03340,0x8bc,Directory,0xf000f,00000000-0000e4fc
0,4,System,0x8c88b1c50430,0x8c0,Event,0x1f0003,
0,4,System,0x8c88b1492500,0x8cc,IoCompletion,0x1f0003,
0,4,System,0x8c88b7832580,0x8d4,Process,0x102a,WmiPrvSE.exe Pid 11948
0,4,System,0x8c88b1887580,0x8dc,Process,0x1fffff,dwm.exe Pid 432
0,4,System,0x8c88b5bee880,0x8e4,Event,0x1f0003,
0,4,System,0x8c88b1887580,0x8e8,Process,0x102a,dwm.exe Pid 432
0,4,System,0x8c88b326cdd0,0x8ec,WaitCompletionPacket,0x1,
0,4,System,0x8c88b1887580,0x8f4,Process,0x102a,dwm.exe Pid 432
0,4,System,0x8c88b595b060,0x8f8,WaitCompletionPacket,0x1,
0,4,System,0x8c88b91bcee0,0x8fc,WaitCompletionPacket,0x1,
0,4,System,0x8c88b311ebb0,0x904,WaitCompletionPacket,0x1,
0,4,System,0x8c88b46c6d00,0x90c,IoCompletion,0x1f0003,
0,4,System,0x8c88afda8d70,0x910,Event,0x1f0003,
0,4,System,0x8c88b536ca40,0x914,IoCompletion,0x1f0003,
0,4,System,0x8c88b2f5a580,0x918,Process,0x1028,svchost.exe Pid 868
0,4,System,0x8c88b08d2ac0,0x920,Event,0x1f0003,
0,4,System,0x8c88b05cbc00,0x924,IoCompletion,0x1f0003,
0,4,System,0x8c88b1899a10,0x930,Event,0x1f0003,
0,4,System,0x8c88b1899940,0x934,IoCompletion,0x1f0003,
0,4,System,0x8c88b1899860,0x938,WaitCompletionPacket,0x1,
0,4,System,0x8c88b1897ab2,0x93c,KeyedEvent,0x20003,
0,4,System,0x8c88b19c4580,0x940,Process,0x102a,svchost.exe Pid 848
0,4,System,0x8c88b1711650,0x94c,ALPC Port,0x1f0001,
0,4,System,0x8c88b18a0d60,0x950,File,0x12019f,"\Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\NTUSER.DAT{5b677e0a-4fcf-11e8-b1f2-be42c8751e71}.TM.blf"
0,4,System,0x8c88b1874082,0x958,ALPC Port,0x20003,
0,4,System,0x8c88b1881580,0x95c,Process,0x102a,svchost.exe Pid 556
0,4,System,0x8c88b1881580,0x960,Process,0x1fffff,svchost.exe Pid 556
0,4,System,0x8c88b19b8a50,0x968,File,0x12019f,"\Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\NTUSER.DAT{5b677e0a-4fcf-11e8-b1f2-be42c8751e71}.TMContainer00000000000000000001.regtrans-ms"
0,4,System,0x8c88b1881580,0x96c,Process,0x102a,svchost.exe Pid 556
0,4,System,0x8c88b19c18d0,0x974,TmRm,0x1f007f,
0,4,System,0x8c88b19b6b20,0x978,File,0x12019f,"\Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\NTUSER.DAT{5b677e0a-4fcf-11e8-b1f2-be42c8751e71}.TMContainer00000000000000000002.regtrans-ms"
0,4,System,0x8c88b19b3580,0x97c,Process,0x1fffff,svchost.exe Pid 652
0,4,System,0x8c88b19bb490,0x980,Event,0x1f0003,
